n,p,v,corpus
時,に,感じる,TED
喜び,を,感じる,TED
貴方,を,作る,TED
貴方,が,する,TED
事,を,する,TED
時,に,言う,TED
私達,が,フォローする,TED
動向,を,フォローする,TED
理由,が,あり,TED
動向,を,する,TED
記事,に,する,TED
必要,が,あり,TED
こと,を,考無い,TED
タイム,が,あり,TED
記事,を,考えない,TED
先,に,あるか,TED
関心,が,あるか,TED
どこ,に,あるか,TED
製品,を,作り出す,TED
会社,と,あり,TED
変わり,が,あり,TED
動向,に,そう,TED
製品,を,作る,TED
我々,が,理解すべし,TED
どこ,へ,向かう,TED
期,に,あっ,TED
後,に,実現される,TED
古典,と,なっ,TED
テクノロジー,が,描く,TED
試し,に,重ねる,TED
テクノロジー,を,重ねる,TED
ピーク,を,上る,TED
淵,へ,急降下する,TED
理解,が,広がる,TED
軌道,に,乗る,TED
予測,を,行う,TED
つ,で,予測する,TED
現況,を,理解する,TED
変動,を,予測する,TED
こと,を,行う,TED
マニア,が,評価する,TED
テクノロジー,が,誕生する,TED
所,で,キャッチする,TED
Linux,を,する,TED
表紙,に,する,TED
主流,に,なろう,TED
時,が,来する,TED
手法,で,把握する,TED
理論,と,呼ぶ,TED
理論,と,呼ぶべきか,TED
結果,に,基づく,TED
全て,を,経る,TED
推定,に,基づく,TED
段階,で,起こる,TED
衝突,が,起こる,TED
テクノロジー,が,及ぼす,TED
世界,に,及ぼす,TED
影響,を,変える,TED
テクノロジー,が,向かう,TED
棚,が,取るべし,TED
価格,を,下回る,TED
こと,に,あり,TED
価格,を,下回る,TED
質量,に,達する,TED
市場,に,浸透出来る,TED
可能性,が,あり,TED
時点,で,なり,TED
テクノロジー,が,なり,TED
代替,と,なり,TED
終わり,が,近付く,TED
無料,に,近付く,TED
テクノロジー,に,起こす,TED
変革,を,起こす,TED
価格,に,なり,TED
質量,に,達する,TED
こと,を,考える,TED
話,で,考える,TED
段階,を,経る,TED
DVD,が,登場する,TED
半ば,に,登場する,TED
以下,に,なり,TED
上昇,を,始める,TED
台数,が,上昇し始める,TED
変曲点,を,経る,TED
上昇,が,始まる,TED
質量,に,到達する,TED
パーセント,が,される,TED
質量,と,される,TED
こと,に,上昇し始める,TED
同時,に,上昇し始める,TED
商品,が,あり,TED
DVD,が,遣る,TED
家,に,遣る,TED
ビデオ,を,入れる,TED
手,に,入れる,TED
スクリーン,を,購入する,TED
理由,と,なり,TED
機材,を,揃える,TED
機器,と,繋げる,TED
理由,に,なっ,TED
ネットフリックス,が,創設される,TED
年,に,創設される,TED
時機,を,捉える,TED
そこ,が,出来る,TED
DVD,が,達する,TED
次,に,達する,TED
頃,に,追い越す,TED
DVD,が,追い越す,TED
販売,を,追い越す,TED
事,が,起こる,TED
ビジネスモデル,で,得る,TED
利益,を,得る,TED
こと,に,成功する,TED
利点,が,あり,TED
封筒,に,入れる,TED
テクノロジー,が,進歩するまで,TED
存在,に,気付く,TED
無料,に,近付く,TED
企業,が,あり,TED
数年間,で,なり,TED
位,に,なり,TED
噂話,に,なっ,TED
件,を,思い出されるか,TED
こと,が,分かる,TED
DVD,が,なる,TED
マーケットシェア,を,失う,TED
ブランド,が,奪う,TED
シェア,を,奪う,TED
此れ,が,近付く,TED
ゼロ,に,近付く,TED
時,に,起こる,TED
其れ,を,分割出来る,TED
段階,を,経験する,TED
テクノロジー,が,辿る,TED
段階,を,経験する,TED
レーダー,で,捉える,TED
考え方,を,する,TED
考え方,で,考えたい,TED
段階,に,あるか,TED
10,に,入る,TED
段階,に,ある,TED
テクノロジー,が,近付く,TED
交差点,に,近付く,TED
殆ど,を,実装する,TED
価格,が,下落する,TED
博士,が,来られる,TED
配列,を,解析出来る,TED
速度,で,増える,TED
テスト,が,なり,TED
テスト,を,受けられる,TED
日,が,来るか,TED
薬品,が,示す,TED
効果,を,示す,TED
ジェネリック,が,登場する,TED
以下,に,なり,TED
値段,が,下がる,TED
世界,で,治療出来る,TED
人,を,治療出来る,TED
下落,が,貢献する,TED
質量,を,越える,TED
テクノロジー,が,越える,TED
質量,を,越える,TED
Linux,を,示す,TED
赤,で,示す,TED
パーセント,に,達する,TED
こと,に,あり,TED
交差点,が,あり,TED
線,が,向かう,TED
方向,を,見る,TED
パーセント,に,達する,TED
住人,が,考える,TED
夜中,に,覚ます,TED
目,を,覚ます,TED
所,を,想像する,TED
ハイブリッドカー,が,あり,TED
2004,を,運転される,TED
プリウス,が,取る,TED
パーセント,を,取る,TED
時,が,至る,TED
彼方此方,で,見掛ける,TED
プリウス,を,見掛ける,TED
市場,が,なる,TED
こと,で,考えるべし,TED
モーター,が,持ち込まれる,TED
産業,に,持ち込まれる,TED
使用,で,なり,TED
こと,が,なり,TED
構造,を,思う,TED
ハイブリッド,が,齎す,TED
自動車,が,迎える,TED
世紀,を,迎える,TED
達,が,作る,TED
会社,が,あり,TED
数,を,見る,TED
月,に,立ち上げる,TED
ビジネス,を,立ち上げる,TED
4000000,に,達する,TED
変化,が,起こる,TED
過去,に,存在する,TED
IP,に,置き換えられる,TED
とも,に,到来する,TED
再生産,に,要する,TED
フリー,を,齎す,TED
圧力,と,なり,TED
対極,に,あり,TED
興味,が,ひかれる,TED
今迄,に,作られる,TED
曲,を,格納出来る,TED
ディスク,に,格納出来る,TED
日,が,はやる,TED
年,に,はやる,TED
音楽,から,取り除かれる,TED
制約,が,取り除かれる,TED
こと,が,お分かりいただけるです,TED
力,に,立ち向かう,TED
状況,から,抜け出す,TED
フリー,が,生まれる,TED
通話料,を,示す,TED
システム,に,あり,TED
規制,が,あり,TED
ファイバー,が,なっ,TED
価格,が,下落する,TED
電話,が,齎す,TED
無料,が,齎す,TED
中,で,起こる,TED
世界,に,存在する,TED
国々,に,ある,TED
物,と,いえるです,TED
こと,が,あり,TED
事,が,あり,TED
本,を,出版する,TED
活動,で,なり,TED
放送局,で,受ける,TED
インタビュー,を,受ける,TED
内容,を,要約する,TED
達,が,スローダウンするか,TED
方,が,掛かる,TED
時間,が,掛かる,TED
スピード,に,縛られる,TED
時間,で,詰め込む,TED
風潮,が,あり,TED
時間,が,かかり過ぎ,TED
スピード,を,上げる,TED
方法,を,取る,TED
風潮,が,あり,TED
傾向,に,あり,TED
NY,で,通る,TED
前,を,通る,TED
コース,が,宣伝される,TED
気,を,つけない,TED
スピード,を,重視する,TED
日常,に,潜む,TED
スタイル,が,齎す,TED
代償,に,気付く,TED
時,と,する,TED
生活,を,せず,TED
警告,と,なっ,TED
一緒,に,い,TED
時間,に,追われる,TED
平静,を,保てない,TED
子供,を,寝かし付ける,TED
時,に,遣る,TED
帽子,を,被る,TED
こと,に,我慢できず,TED
所々,を,飛ばす,TED
全部,を,飛ばす,TED
本,を,覚える,TED
口論,に,なり,TED
中,で,リラックスする,TED
子,を,寝かし付ける,TED
行為,が,なり,TED
喧嘩,に,なり,TED
記事,を,見る,TED
本,が,あり,TED
分間,で,済む,TED
距離,を,置く,TED
本当,に,ある,TED
必要,が,ある,TED
スピード,を,重視する,TED
必要,が,ある,TED
飛行機,に,乗る,TED
新聞,を,置く,TED
久し振り,に,しない,TED
論点,が,浮かぶ,TED
等,に,惑わされず,TED
原因,を,考える,TED
核心,に,辿り着く,TED
物,で,失われる,TED
方程式,を,作る,TED
短時間,で,する,TED
こと,を,する,TED
全て,を,置き換える,TED
レース,に,置き換える,TED
ゴール,が,あり,TED
考え方,から,脱却する,TED
反発,が,起こる,TED
こと,と,される,TED
時,に,スローダウンする,TED
こと,で,出る,TED
成果,が,出る,TED
場面,で,見られる,TED
スローダウン,を,勧める,TED
運動,と,いえる,TED
形,に,お話しする,TED
イタリア,から,始まる,TED
世界,に,広がる,TED
会員,が,い,TED
ペース,で,栽培する,TED
食べ物,を,栽培する,TED
こと,で,得る,TED
健康,を,得る,TED
メッセージ,で,成り立つ,TED
人々,が,する,TED
中,で,料理する,TED
こと,から,脱却したい,TED
リズム,を,取り戻したい,TED
運動,から,派生する,TED
運動,が,あり,TED
イタリア,から,広がる,TED
全土,に,広がる,TED
交通量,を,減らす,TED
ベンチ,を,置く,TED
緑,を,増やすなど,TED
活動,が,なり,TED
宣言,に,なり,TED
世界,に,向ける,TED
人,が,幻滅する,TED
治療,に,幻滅する,TED
治療,に,注目し始める,TED
治療,に,出る,TED
浣腸,が,なる,TED
人気,に,なる,TED
効果,が,あり,TED
医大,が,する,TED
等,が,する,TED
店頭,で,見る,TED
雑誌,を,見る,TED
秒,で,いかせる,TED
セックス,から,得られる,TED
快感,を,得る,TED
歌,に,ある,TED
スティング,が,言及する,TED
前,に,言及する,TED
タントリックセックス,に,言及する,TED
カップル,が,行く,TED
ワークショップ,に,行く,TED
喜び,を,見付ける,TED
運動,が,始まる,TED
国,で,なっ,TED
こと,が,上げる,TED
こと,が,分かる,TED
仕事中毒,に,なる,TED
状態,を,保つ,TED
以内,に,ランクされる,TED
アメリカ人,が,泣く,TED
中盤,に,終える,TED
時代,を,終える,TED
活動,で,ならないくらい,TED
比べ物,に,ならないくらい,TED
サイト,に,届く,TED
私,に,説得する,TED
親,を,説得する,TED
生活,から,救い出す,TED
活動,を,禁止する,TED
日,を,設定する,TED
こと,で,過ごす,TED
家族,と,過ごす,TED
子供,を,する,TED
漬け,に,する,TED
禁止,が,広がる,TED
進学校,で,禁止する,TED
宿題,を,禁止する,TED
成績,が,落ちる,TED
増,に,なり,TED
代名詞,と,なっ,TED
大学,が,気づき始める,TED
低下,に,気づき始める,TED
閃き,が,欠如する,TED
想像力,が,欠如する,TED
夢,が,あり,TED
生徒,に,進言してる,TED
新入生,に,送る,TED
手紙,を,送る,TED
こと,を,味わい,TED
こと,で,得る,TED
こと,を,得る,TED
題,が,付く,TED
メッセージ,を,見る,TED
こと,で,学ぶ,TED
多く,を,学ぶ,TED
調査,を,する,TED
違反,で,捕まる,TED
夕食,に,向かう,TED
スピード,を,出す,TED
アドレナリン,が,出る,TED
病み付き,に,なり,TED
自分,を,守る,TED
タブー,が,関わる,TED
こと,と,見なす,TED
タブー,に,立ち向かう,TED
号線,で,巻き込まれる,TED
渋滞,に,巻き込まれる,TED
こと,に,着眼する,TED
テレビ,を,消す,TED
家族,と,する,TED
食事,を,する,TED
時間,を,かける,TED
問題,を,検証する,TED
角度,から,検証する,TED
本,を,出版する,TED
本,が,共感される,TED
世代,に,共感される,TED
業界紙,に,取り上げられる,TED
興味,を,示す,TED
方々,が,スローダウンする,TED
問題,に,気付く,TED
必要性,を,感じる,TED
仲間入り,を,果たす,TED
前,に,立ちはだかる,TED
私自身,が,更生出来る,TED
中毒,から,更生出来る,TED
ロンドン,に,住んてる,TED
アドレナリン,を,感じる,TED
時間,が,迫り来る,TED
時間,が,迫る,TED
子供,を,寝かし付ける,TED
時,に,分かる,TED
回帰,が,始まる,TED
終わり,に,入る,TED
部屋,に,入る,TED
ペース,に,合わせる,TED
本,を,読む,TED
ペース,を,持つ,TED
学校,で,あっ,TED
こと,が,あっ,TED
二人,で,話す,TED
時間,が,かかる為,TED
前,に,用意する,TED
荷物,を,用意する,TED
階,で,待つ,TED
タクシー,を,待つ,TED
息子,が,きする,TED
カード,を,持つ,TED
階,から,下りる,TED
お父さん,へ,込める,TED
愛,を,込める,TED
私,が,する,TED
講演,を,する,TED
積もり,で,話す,TED
地球,が,回る,TED
太陽,を,回る,TED
私達,が,暮らす,TED
社会,を,作る,TED
こと,に,あり,TED
欠陥,が,あり,TED
社会,が,与える,TED
こと,を,呼ぶ,TED
全て,が,達成する,TED
レベル,を,達成する,TED
地球,を,思い描く,TED
利用,が,行われる,TED
元,に,なっ,TED
問題,を,生み出す,TED
元,に,なっ,TED
状況,を,示す,TED
人,が,暮らす,TED
こと,が,する,TED
問題,を,する,TED
方,を,する,TED
方,を,したい,TED
イギリス人,に,なりたい,TED
方,を,したい,TED
方法,を,見付ける,TED
間,に,直面するです,TED
状況,に,直面するです,TED
部屋,に,いる,TED
シナリオ,を,知る,TED
社会,を,シェア出来る,TED
全員,が,シェア出来る,TED
社会,を,守られる,TED
人権,が,守られる,TED
社会,を,解決出来る,TED
私達,が,直面する,TED
問題,を,解決出来る,TED
内,に,限られる,TED
内,に,解決出来る,TED
私達,が,する,TED
社会,が,受け入れる,TED
状況,を,変える,TED
例,を,探す,TED
私,が,する,TED
話,を,する,TED
部屋,に,いる,TED
人,が,知らない,TED
話,を,する,TED
いつも,と,違う,TED
話,を,する,TED
例,を,説明する,TED
私達,が,探す,TED
私達,が,調べる,TED
最初,に,探す,TED
先進国,が,出来る,TED
仕方,を,変える,TED
人,が,生活する,TED
都市,で,生活する,TED
もの,を,消費する,TED
此処,に,あり,TED
バンクーバー,が,あり,TED
シティー,を,作る,TED
自動車,を,締め出す,TED
街,から,締め出す,TED
拡大,を,管理する,TED
自然,を,残す,TED
永遠,に,残る,TED
境界線,を,する,TED
投資,を,始める,TED
実際,に,使いたい,TED
人々,が,使いたい,TED
こと,が,始められる,TED
建物,を,変える,TED
全て,を,自給出来る,TED
水,を,リサイクル出来る,TED
自然光,を,取り入れるなど,TED
建物,を,建てる,TED
マクダノー,が,話す,TED
人々,が,暮らす,TED
関係,を,築く,TED
技術,を,用いる,TED
空間,を,構築出来る,TED
どこ,に,あるか,TED
何,が,あるか,TED
どこ,に,あるか,TED
何,が,あるか,TED
其れ,を,シェアする,TED
もの,を,シェアする,TED
使用量,を,減らせる,TED
都市,で,行われる,TED
車,を,所有する,TED
必要,が,あるでしょうか,TED
他,に,出来る,TED
技術,を,使う,TED
使用量,を,減らすか,TED
使用量,を,モニターする,TED
こと,が,なり,TED
助け,と,なり,TED
電気,を,使う,TED
名前,を,変える,TED
片側,に,あり,TED
もの,を,作る,TED
自体,を,変える,TED
私達,が,注目する,TED
形,を,使う,TED
ファン,を,デザインする,TED
事例,が,起きる,TED
情報,を,見つけられるです,TED
プロセス,を,用いる,TED
産業,に,役立てる,TED
萌芽,が,あり,TED
私達,が,住む,TED
都市,に,住む,TED
都市,に,住む,TED
私,が,使う,TED
数値,が,あり,TED
毎,に,出来る,TED
市,が,出来る,TED
私,が,する,TED
話,を,する,TED
前,に,する,TED
仕事,を,する,TED
所,に,来る,TED
様子,で,言う,TED
都市,が,生まれる,TED
毎,に,生まれる,TED
私達,が,暮らす,TED
速度,で,成長する,TED
達,が,苦しむ,TED
生活,を,出来る,TED
技術,を,入れられない,TED
手,に,入れられない,TED
状況,に,陥る,TED
技術,に,投資する,TED
低コスト,で,入り易い,TED
手,に,入り易い,TED
技術,を,探す,TED
方,が,行く,TED
私達,が,知る,TED
携帯電話,が,あり,TED
電話線,を,敷設する,TED
なし,に,使い始める,TED
携帯電話,を,使い始める,TED
都市,に,ある,TED
電話線,が,ある,TED
使い物,に,なり,TED
状況,を,表す,TED
背景,に,する,TED
携帯電話,で,する,TED
話,を,する,TED
途上国,に,浸透する,TED
携帯電話,に,当て嵌まる,TED
協業,を,促進する,TED
人々,が,協業する,TED
能力,を,入れる,TED
手,に,入れる,TED
解決方法,を,入れる,TED
手,に,入れる,TED
資本,を,持たない,TED
ソフトウェア,が,あり,TED
