n,p,v,corpus
五指,を,折り曲げる,jnlp
右手,を,回転させる,jnlp
前,で,回転させる,jnlp
正解,が,見付かる,jnlp
有効性,を,調べる,jnlp
違い,を,見る,jnlp
分布,が,違う,jnlp
こと,が,考えられる,jnlp
正解,が,見付かる,jnlp
判定,を,する,jnlp
結果,が,違う,jnlp
こと,が,考えられる,jnlp
方式,を,変える,jnlp
実験,を,する,jnlp
違い,を,調べる,jnlp
節,に,示す,jnlp
違い,が,なるか,jnlp
物,に,なるか,jnlp
性,を,判断する,jnlp
揺れ,を,伴う,jnlp
差,が,ある,jnlp
範囲,に,ある,jnlp
語彙,を,する,jnlp
対象,と,する,jnlp
信頼度,に,基づく,jnlp
発展,に,伴う,jnlp
知見,を,生かす,jnlp
学習,に,生かす,jnlp
こと,を,する,jnlp
目標,と,する,jnlp
此処,で,浮かぶ,jnlp
疑問,が,浮かぶ,jnlp
形,で,提供される,jnlp
評価,に,頼る,jnlp
判定,を,誤る,jnlp
日本語,を,する,jnlp
対象,に,する,jnlp
システム,を,報告する,jnlp
言語,に,依存する,jnlp
部分,を,作成する,jnlp
有効性,を,調査したい,jnlp
学習,が,出来る,jnlp
精度,が,向上する,jnlp
研究,で,使用する,jnlp
学習,に,使用する,jnlp
パラメーター,を,選択する,jnlp
手法,が,開発される,jnlp
法,を,使用する,jnlp
法,を,使用する,jnlp
重み,を,獲得出来る,jnlp
相関,を,持つ,jnlp
相関,を,持つ,jnlp
傾き,を,下げる,jnlp
傾向,が,ある,jnlp
語,を,準備する,jnlp
シソーラス,で,拡張する,jnlp
傾き,を,上げる,jnlp
相関,が,得られる,jnlp
物,と,考えられる,jnlp
値,に,なる,jnlp
形式,を,得る,jnlp
傾き,に,関わる,jnlp
中,に,対応づけられない,jnlp
文,に,対応づけられない,jnlp
関係,を,調べる,jnlp
なし,に,成り立つ,jnlp
関係,が,成り立つ,jnlp
知識,が,記述される,jnlp
源,に,記述される,jnlp
こと,に,起因する,jnlp
常識,に,照らす,jnlp
等,が,される,jnlp
必要,と,される,jnlp
知識,を,用意する,jnlp
用語集,に,明示される,jnlp
形式,で,整理する,jnlp
例,を,示す,jnlp
11,に,示す,jnlp
文章,を,読む,jnlp
北海道,に,及ばず,jnlp
こと,が,分かる,jnlp
等,を,対比する,jnlp
判定,を,行う,jnlp
記述,が,一致しない,jnlp
lda,を,利用出来る,jnlp
lda,を,用いる,jnlp
lda,を,学習,jnlp
実験,で,用いる,jnlp
記事,を,用いる,jnlp
回,と,する,jnlp
対,から,得られる,jnlp
協力,を,得る,jnlp
人,に,申し上げる,jnlp
お礼,を,申し上げる,jnlp
表示,と,なる,jnlp
例,を,見る,jnlp
リスト,を,作成する,jnlp
信頼度,を,計算する,jnlp
確率,を,計算する,jnlp
必要,が,ある,jnlp
値,を,推定する,jnlp
リスト,を,用いる,jnlp
ルール,を,間引く,jnlp
スムージング,を,行う,jnlp
ルール,を,間引く,jnlp
ルール,を,取り零す,jnlp
危険,が,ある,jnlp
計算式,に,足す,jnlp
数値,を,足す,jnlp
スムージング,を,行う,jnlp
問題,が,ある,jnlp
定義,から,分かる,jnlp
翻訳,で,使用される,jnlp
全て,が,含まれる,jnlp
文,に,含まれる,jnlp
こと,が,なる,jnlp
条件,と,なる,jnlp
パターン,に,定義されない,jnlp
要素,を,含む,jnlp
モデル,より,優れる,jnlp
こと,が,期待できない,jnlp
問題,が,生じる,jnlp
人間,が,決定する,jnlp
数,を,減少させる,jnlp
解,を,求める,jnlp
こと,が,報告される,jnlp
モデル,を,使用する,jnlp
こと,が,提案される,jnlp
系,で,演じる,jnlp
役割,を,演じる,jnlp
境界,を,定める,jnlp
タスク,と,なる,jnlp
等,を,行う,jnlp
同時,に,処理する,jnlp
こと,で,見込まれる,jnlp
向上,が,見込まれる,jnlp
モデル,が,存在する,jnlp
手法,を,利用する,jnlp
組み合わせ,に,依存する,jnlp
ネットワーク,を,用いる,jnlp
モデル,を,提案する,jnlp
パイプライン,を,用いる,jnlp
手掛かり,に,行う,jnlp
付け,を,行う,jnlp
結果,に,基づく,jnlp
操作,に,関連する,jnlp
事例,を,収集する,jnlp
要約,で,行われる,jnlp
記事,から,抽出する,jnlp
対,を,言い換えか,jnlp
作業者,が,言い換えか,jnlp
作業,を,終える,jnlp
クラス,を,限定せずii,jnlp
なし,に,基づく,jnlp
直感,に,基づく,jnlp
結果,が,分かれる,jnlp
なし,に,する,jnlp
適格,と,する,jnlp
こと,が,分かる,jnlp
解決法,を,考える,jnlp
語,に,出現する,jnlp
同義語,を,同定する,jnlp
こと,を,考える,jnlp
変化,を,調べる,jnlp
周辺,に,出現する,jnlp
語,を,観察する,jnlp
同義語,が,出現する,jnlp
中,で,偏る,jnlp
向上,に,寄与しない,jnlp
向上,が,期待出来る,jnlp
4,に,分類する,jnlp
1,に,出現する,jnlp
節,で,示す,jnlp
語句,を,含む,jnlp
がん,を,想起させる,jnlp
4,に,分類出来る,jnlp
こと,が,分かる,jnlp
分割,を,する,jnlp
問題,が,ある,jnlp
手掛かり,を,統合する,jnlp
文節,に,掛かる,jnlp
文節,に,含まれる,jnlp
次,に,取り出す,jnlp
表,から,取り出す,jnlp
コーパス,に,基づく,jnlp
方向,で,弁別する,jnlp
ツイート,を,弁別する,jnlp
節,で,述べる,jnlp
素性,に,加え機能表現,jnlp
集,が,当たる,jnlp
表現,で,集める,jnlp
群,に,含まれる,jnlp
自立語,に,限定する,jnlp
ルール,に,含まれる,jnlp
其れ,を,特異値,jnlp
分解,に,かける,jnlp
行列,に,追加する,jnlp
効果,を,調べる,jnlp
実験,に,用いる,jnlp
実験,に,用いる,jnlp
こと,を,上げる,jnlp
データ,を,する,jnlp
対象,と,する,jnlp
実験,を,行う,jnlp
結果,と,比較する,jnlp
必要,が,ある,jnlp
    ,と,する,jnlp
此処,で,言う,jnlp
言い回し,に,ならず,jnlp
文脈,に,依存する,jnlp
表現,に,なる,jnlp
表現,を,抽出したい,jnlp
排除,を,する,jnlp
効果,が,ある,jnlp
長さ,に,使う,jnlp
数,を,使う,jnlp
数,を,使う,jnlp
代わり,に,使う,jnlp
此れ,を,避ける,jnlp
文字数,を,用いる,jnlp
為,に,存在する,jnlp
解析,を,用いる,jnlp
手法,が,存在する,jnlp
器,に,比べる,jnlp
処理時間,を,する,jnlp
必要,と,する,jnlp
結果,を,利用する,jnlp
処理時間,を,費やす,jnlp
文章,が,なる,jnlp
可能性,が,ある,jnlp
要約,が,する,jnlp
構文解析器,を,使用しない,jnlp
属性,を,確認する,jnlp
順序,を,入れ替える,jnlp
内容,が,確定する,jnlp
データベース,を,検索する,jnlp
内容,を,生成する,jnlp
手順,で,行う,jnlp
係り先,が,なる,jnlp
節,で,述べる,jnlp
修飾,を,行わないsubj,jnlp
規則,に,基づく,jnlp
結果,が,出力される,jnlp
形,で,記述出来る,jnlp
文法,を,記述する,jnlp
注目,を,浴びる,jnlp
年,に,企画される,jnlp
ソーシャルメディア,に,特化する,jnlp
場,が,設けられる,jnlp
状況,が,映し出す,jnlp
Twitter,を,する,jnlp
対象,と,する,jnlp
ツイート,で,発信される,jnlp
信憑性,に,関連する,jnlp
研究,を,紹介する,jnlp
手順,を,示す,jnlp
4,に,示す,jnlp
rmp,に,含まれる,jnlp
文,から,なる,jnlp
解,を,持つ,jnlp
こと,が,保証される,jnlp
変数,で,なる,jnlp
費用,が,なる,jnlp
負,と,なる,jnlp
時点,で,得られる,jnlp
最適解,が,得られる,jnlp
最後,に,解く,jnlp
rmp,に,追加する,jnlp
制約,を,追加する,jnlp
問題,を,解く,jnlp
解,を,出力するline8,jnlp
rmp,に,追加する,jnlp
制約,を,追加する,jnlp
解,が,得られる,jnlp
MP,に,追加する,jnlp
制約,を,追加する,jnlp
解,と,一致する,jnlp
こと,に,注意する,jnlp
必要,が,ある,jnlp
最適解,を,得られる,jnlp
そこ,で,"評価する
",jnlp
差,を,"評価する
",jnlp
方法,を,提案する,jnlp
コーパス,を,模擬する,jnlp
単語,に,分割される,jnlp
方法,を,提案する,jnlp
能力,を,下げる,jnlp
必要,と,なる,jnlp
こと,を,示す,jnlp
法,を,試みる,jnlp
こと,が,"なる
",jnlp
インフルエンザ,で,参加できない,jnlp
分析,に,利用する,jnlp
結果,を,利用する,jnlp
スコア,を,算出する,jnlp
値,を,用いる,jnlp
指標,に,用いる,jnlp
精度,を,発揮する,jnlp
こと,が,確かめられる,jnlp
関係,に,ある,jnlp
表現,を,含む,jnlp
手法,が,用いる,jnlp
推論,を,用いる,jnlp
表現,を,含む,jnlp
意味,を,捉える,jnlp
こと,を,示唆する,jnlp
文書,と,する,jnlp
データ,から,抽出される,jnlp
ランダム,に,抽出される,jnlp
平均値,と,する,jnlp
訓練データ,を,除く,jnlp
データ,から,サンプリングする,jnlp
文書,を,用いる,jnlp
定理,を,用いる,jnlp
IDF,を,用いる,jnlp
結果,を,示す,jnlp
3,に,示す,jnlp
例,を,示す,jnlp
とも,に,記述される,jnlp
表,を,含む,jnlp
表,を,含まない,jnlp
重み,を,表す例えば,jnlp
こと,を,表す,jnlp
基,に,選択される,jnlp
素性,が,選択される,jnlp
ウェブ,を,する,jnlp
母集団,と,する,jnlp
構築,で,用いられる,jnlp
クローラー,を,運用する,jnlp
ウェブページ,を,収集する,jnlp
正規化,を,行う,jnlp
問題,を,緩和する,jnlp
解析,を,用いる,jnlp
情報,を,付与する,jnlp
アプローチ,を,用いる,jnlp
要約,に,用いる,jnlp
表現,を,用いる,jnlp
部分,が,マッチする,jnlp
右側,に,出現する,jnlp
表現,が,出現する,jnlp
右側,に,出現する,jnlp
出現,を,示す,jnlp
タグ,を,付与する,jnlp
左側,に,出現する,jnlp
表現,が,出現する,jnlp
左側,に,出現する,jnlp
タグ,を,付与する,jnlp
文,が,与えられる,jnlp
文字,を,越える,jnlp
辞書,に,登録される,jnlp
属性,が,推定する,jnlp
文字列,と,する,jnlp
文字,を,越える,jnlp
辞書,に,登録される,jnlp
辞書,に,登録される,jnlp
文字列,に,分割出来る,jnlp
辞書,に,登録される,jnlp
品詞,を,持つ,jnlp
辞書,に,登録される,jnlp
アルゴリズム,を,用いる,jnlp
最適解,を,探索,jnlp
JUMAN,で,定義される,jnlp
規則,を,満たさない,jnlp
制約,を,加える,jnlp
品質,を,高める,jnlp
システム,を,評価改良する,jnlp
訳文,を,比較する,jnlp
方法,が,ある,jnlp
課題,が,見逃される,jnlp
恐れ,が,ある,jnlp
間,に,ある,jnlp
違い,が,ある,jnlp
違い,を,埋める,jnlp
候補,を,自動抽出する,jnlp
コーパス,から,自動抽出する,jnlp
検出,を,試みる,jnlp
評価,で,試みる,jnlp
抽出,を,試みる,jnlp
手法,で,試みる,jnlp
手法,で,補強する,jnlp
抽出,を,試みる,jnlp
抽出,を,試みる,jnlp
性,を,比較検討する,jnlp
違い,を,検出する,jnlp
mwe,を,認定する,jnlp
コーパス,を,利用する,jnlp
候補,を,抽出する,jnlp
ポルトガル語,で,行う,jnlp
英語,で,行う,jnlp
概念,が,表現される,jnlp
単語,で,表現される,jnlp
列,で,表現される,jnlp
可能性,が,ある,jnlp
現象,を,検出する,jnlp
コーパス,から,検出する,jnlp
信頼性,を,確認する,jnlp
結果,を,示す,jnlp
2,に,示す,jnlp
2,に,示す,jnlp
データ,を,含める,jnlp
データ,に,含める,jnlp
検定,を,行う,jnlp
際,に,含めるか,jnlp
データ,を,含めるか,jnlp
データ,に,含めるか,jnlp
目的,に,照らす,jnlp
必要,が,ある,jnlp
データ,を,含める,jnlp
データ,に,含める,jnlp
場合,に,相当する,jnlp
精度,を,上げる,jnlp
結果,を,与える,jnlp
学習,に,利用する,jnlp
結果,を,示す,jnlp
データ,を,含めない,jnlp
データ,に,含めない,jnlp
場合,に,相当する,jnlp
結果,を,示す,jnlp
節,に,述べる,jnlp
両方,を,考慮する,jnlp
サンプル,を,する,jnlp
刺激,と,する,jnlp
こと,が,懸念される,jnlp
影響,を,考慮する,jnlp
係数,を,求める,jnlp
コーパス,が,存在する,jnlp
章,で,述べる,jnlp
集積,が,利用される,jnlp
こと,を,想定する,jnlp
こと,に,相当する,jnlp
章,に,述べる,jnlp
0.5,を,上回る,jnlp
精度,が,下がる,jnlp
0.5,を,越える,jnlp
必要,と,考える,jnlp
句,が,異なる,jnlp
構造,を,持つ,jnlp
以下,に,示す,jnlp
品詞,から,構成される,jnlp
対象,を,表す,jnlp
内容,を,表す,jnlp
さん,が,なる,jnlp
代表,と,なる,jnlp
全体,を,する,jnlp
目的語,と,する,jnlp
両方,に,適合する,jnlp
木,を,生成する,jnlp
曖昧性,が,"生じる
",jnlp
制約,を,導入する,jnlp
手順,を,纏める,jnlp
1,に,纏める,jnlp
t,から,抽出する,jnlp
無作為,に,抽出する,jnlp
集合,から,サンプリングする,jnlp
無作為,に,サンプリングする,jnlp
単語,を,サンプリングする,jnlp
例,と,なる,jnlp
訳文,を,生成する4.1節参照,jnlp
関数,に,従う,jnlp
行列,を,更新する4.1節,jnlp
同時,に,行われる,jnlp
エンベッディング,を,一致させる,jnlp
更新,に,課する,jnlp
制約,を,課する,jnlp
カバレッジ,に,着目する,jnlp
違い,が,ある,jnlp
其れ,が,影響するかなど,jnlp
名詞,に,影響するかなど,jnlp
機能,を,利用する,jnlp
こと,を,考える,jnlp
文法,を,用いる,jnlp
目的,と,する,jnlp
構造,を,選択出来る,jnlp
際,に,用いる,jnlp
文法,を,用いる,jnlp
こと,が,寄与する,jnlp
向上,に,寄与する,jnlp
手順,で,なされる,jnlp
相槌,を,使う,jnlp
同意,を,表す,jnlp
同意,を,表す,jnlp
リズム,を,作る,jnlp
こと,で,促す,jnlp
継続,を,促す,jnlp
同意,を,表す,jnlp
こと,に,加える,jnlp
リズム,を,作り出す,jnlp
こと,で,作り出す,jnlp
関係,を,作り出す,jnlp
中,に,表す,jnlp
関係,を,崩す,jnlp
同意,を,表す,jnlp
話,を,使う,jnlp
以下,に,する,jnlp
分布,を,する,jnlp
分布,と,する,jnlp
過程,を,示す,jnlp
式,で,"与えられる
",jnlp
3,に,示す,jnlp
研究,で,使用する,jnlp
一覧,を,示す,jnlp
mecab,で,提供される,jnlp
推定値,を,用いる,jnlp
単語,を,表す,jnlp
正解,が,付与される,jnlp
結果,を,用いる,jnlp
モデル,で,述べる,jnlp
値,を,用いる,jnlp
妥当性,を,表す,jnlp
グラム,を,用いる,jnlp
文字列,を,表しpstrans,jnlp
テキスト,から,計算する,jnlp
モデル,を,用いる,jnlp
対象,と,なる,jnlp
目,を,表す,jnlp
増大,を,防ぐ,jnlp
時,に,用いる,jnlp
ラティス,に,追加する,jnlp
候補,を,フィルタリングする,jnlp
正規化,を,用いる,jnlp
変換,を,用いる,jnlp
変換,を,用いる,jnlp
場合,に,なる,jnlp
処理,を,施す,jnlp
コスト,を,付加する,jnlp
デグレード,を,押さえる,jnlp
目的,で,行う,jnlp
設計,を,行う,jnlp
一人,で,遣る,jnlp
こと,が,分かる,jnlp
一致,で,計上する,jnlp
付け,で,削除する,jnlp
信頼度,を,表す,jnlp
和,で,表す,jnlp
類似度,で,行われる,jnlp
共,に,行われる,jnlp
付け,が,行われる,jnlp
例,が,存在する,jnlp
解,を,出力する,jnlp
例文,を,使用する,jnlp
文,を,選定する,jnlp
特徴,を,見逃す,jnlp
側面,と,考える,jnlp
代名詞,が,なる,jnlp
構成要素,に,なる,jnlp
代名詞,が,なる,jnlp
構成要素,に,なる,jnlp
直前,に,存在するか,jnlp
構成要素,に,なる,jnlp
そこ,に,行く,jnlp
設定方法,を,述べる,jnlp
種類,に,分類する,jnlp
教師データ,を,抽出する,jnlp
中,から,抽出する,jnlp
人手,で,抽出する,jnlp
無作為,に,抽出する,jnlp
名,で,行う,jnlp
評価,を,行う,jnlp
物,を,使用する,jnlp
平均,を,求める,jnlp
此れ,を,利用する,jnlp
判断,に,利用する,jnlp
関係,に,ある,jnlp
差,が,見られる,jnlp
0.09,を,設定する,jnlp
閾値,と,設定する,jnlp
頻度,が,なる,jnlp
構造,に,与える,jnlp
傾向,が,ある,jnlp
節,で,説明する,jnlp
情報,が,機能する,jnlp
テキスト,で,機能する,jnlp
こと,に,注意する,jnlp
ジャンル,が,異なる,jnlp
必要,が,ある,jnlp
精度,が,ばらつく,jnlp
集合,が,異なる,jnlp
表現,を,取り扱うべきか,jnlp
議論,が,ある,jnlp
読み上げ,に,適さない,jnlp
構築,を,重視する,jnlp
等,を,削除しない,jnlp
理由,で,削除する,jnlp
数,を,"示す表3
",jnlp
先頭,から,付属する,jnlp
文書,に,付属する,jnlp
確率,を,調査する,jnlp
集合,を,使用する,jnlp
件,を,反復,jnlp
3,に,示す,jnlp
ヒストグラム,を,示す,jnlp
面,から,表示する,jnlp
1,を,表示する,jnlp
対数,で,表示する,jnlp
件,に,付属する,jnlp
貯金,を,ためる,jnlp
翻訳,を,示す,jnlp
先,に,示す,jnlp
bleu,で,評価する,jnlp
とも,に,なる,jnlp
直感,に,反する,jnlp
bleu,を,最大化する,jnlp
システム,を,最適化する,jnlp
開発,に,結びつくか,jnlp
観点,に,立つ,jnlp
対象,を,捉える,jnlp
仕方,に,応じる,jnlp
其れ,を,表現する,jnlp
スライド,に,表示する,jnlp
平均,を,見る,jnlp
物,に,比べる,jnlp
アスペクト,を,含む,jnlp
レビュー,を,収集出来る,jnlp
精度,で,収集出来る,jnlp
こと,が,分かる,jnlp
性能,が,出る,jnlp
アスペクト,を,含む,jnlp
結果,と,なる,jnlp
結果,と,比べる,jnlp
改善,に,比べる,jnlp
ラベル,を,集約する,jnlp
アスペクト,を,含む,jnlp
つ,を,分類する,jnlp
コーパス,を,用いる,jnlp
知識,を,獲得する,jnlp
手法,に,関連する,jnlp
情報,が,利用出来る,jnlp
版,を,利用する,jnlp
研究,で,利用される,jnlp
分割,に,基づく,jnlp
区分,に,分割する,jnlp
精度,を,測定する又,jnlp
データ,を,利用する,jnlp
関係,を,抽出する,jnlp
テキスト,から,抽出する,jnlp
情報,を,付与する,jnlp
機能,を,利用する,jnlp
規則,に,代わる,jnlp
リソース,に,成り得る,jnlp
こと,を,示す,jnlp
